order_id,order_item_id,product_id,seller_id,price,freight_value
fdcf8704-407c-4270-a24f-324e9f96f54b,2,6a00c9cf-9b62-4c9c-a03e-10dd3abf9ae5,3537d5aa-c95a-48da-9b9a-1b8bb5249160,240.27,35.77
51582738-8a7e-4cfd-937e-a7fae9d4a1f1,1,9458eabe-6d1a-4edc-8bab-00a3d6c4697e,a7fbffc5-ce69-4775-8c33-7051dcaee471,69.69,36.04
70ce9e63-373e-497c-8e9f-497e50cc60f7,1,570f28eb-394d-4175-8665-a2bf660c152b,7e0f9158-d702-4a15-9561-14ab73283954,98.55,30.36
22149780-689d-43a3-8c98-65bc29bd5eca,1,5b35a26b-6695-412b-9488-333b031676b4,f31b6a23-8001-4ea9-a2ff-97a762884546,40.3,25.53
22149780-689d-43a3-8c98-65bc29bd5eca,2,4ff7d7cd-2479-4c6e-aa80-3fc54a558060,a7fbffc5-ce69-4775-8c33-7051dcaee471,299.58,32.8
da26893f-7198-40e3-bbea-695e163a4565,1,64a109fe-9b4f-4959-a77c-1be5497f3fd0,0a2f0f63-e69f-4b19-80f6-932b4359de06,151.3,49.47
fe0c6a80-0f6c-4699-876a-897770a8753a,1,d8944ee1-c6f9-4c45-a95f-854fbb0d5e3e,18b2759a-ba72-41da-8d8e-8adf5d58d7df,167.46,33.98
fe0c6a80-0f6c-4699-876a-897770a8753a,2,50c557cd-0c6a-4eb3-a2eb-2ecea0e170ce,4948c14c-2b05-449d-8c7d-1d301f25f1bb,120.78,11.44
62abdbe0-121b-4626-ab44-f80c3e0965d3,1,e484895c-3317-4b3b-996a-b4034558de56,6f9769f6-0399-4f2a-83e0-13ee0de37e5f,310.46,25.6
67b68eeb-9095-4500-986c-dd0ec87e396c,1,2bbee27e-ba34-42d2-a632-9bcf7aaf28b1,6a686ab4-9535-4ffb-a766-12925975bcf6,335.42,32.3
67b68eeb-9095-4500-986c-dd0ec87e396c,2,15a8f055-6bb8-48e2-b8e6-03dcec30841d,b3534d18-fc60-4a34-ab00-e8915ed8e75c,209.77,47.11
e58d7609-924c-4ab0-ac3d-a499917ae069,1,1349f0ae-df77-41f4-a21c-c1df09f7f322,4948c14c-2b05-449d-8c7d-1d301f25f1bb,194.63,31.56
37e5215b-02f8-4b52-854c-8512c15a5d1f,1,fe645c2d-9835-4c7d-81ca-624419ff03fc,be737dae-a797-48f9-91cd-03ba758c9a72,323.25,49.48
37e5215b-02f8-4b52-854c-8512c15a5d1f,2,ce34ced2-1749-45e4-8869-42580c6a7940,348c5e42-535e-4441-a34b-fbb67a4f7c1f,356.47,13.35
1da7257f-5732-454b-abde-581ddc4664b0,1,5a7d6cb4-55d9-4133-ae9f-570b5340159f,a836a4af-154a-4c13-b097-d556b5f24e4e,298.89,31.47
1da7257f-5732-454b-abde-581ddc4664b0,2,83b5524a-6034-4a92-8ffc-ac86e0bd4a27,575916e8-b97f-47d6-b6b0-b2c4106f8d4f,223.39,38.46
1da7257f-5732-454b-abde-581ddc4664b0,3,697091f7-6396-44e3-b8b9-1b3b1ba6dd6c,ebf2c4cf-f533-4769-acb4-53375d4f1e4a,110.19,21.31
1a189025-d1ce-4d38-b6e4-328b4bf3c53e,1,b044fa62-9a57-4d16-89e2-4f6bf57d2cd6,b5b40f19-2d74-4a42-9c28-78a751c96f98,66.68,41.3
1a189025-d1ce-4d38-b6e4-328b4bf3c53e,2,1598a156-a79f-4cda-b179-42cce8da2900,f645beb2-4b74-4c44-9a3e-5b3de459bdb3,137.87,48.54
1a189025-d1ce-4d38-b6e4-328b4bf3c53e,3,d58a55f3-9632-4b91-8133-77100f783cd4,c5e3f815-1e00-469a-a965-2e990fa01e69,481.09,37.44
00ac806f-4ea8-426e-9a70-5538b52d1fe5,1,5962d134-bf14-4bc0-9bf0-f8e4ea2e5ea7,f82bb35d-ae5b-474a-841c-e164c4cdd344,389.81,15.64
28a2d9b2-6aae-4ce0-bfca-716233fcc2f2,1,3c510897-5400-4f51-a0d2-26c423a7fd2d,55285aa1-889b-4bf6-8406-f21d586b406d,114.47,21.52
0fbf614d-a0fd-4fff-9b54-172eba6d962e,1,2452db3e-dd26-48fa-843f-486418f17324,e4801e10-8045-49a7-a8d8-f410718b5a29,406.48,12.49
d52dc5c8-c354-4b5f-a439-a08e93e6c1b1,1,f54822ba-5df9-4881-890b-9953023c106f,7b8db80b-cb9c-4d80-952c-4defc980964c,196.72,32.82
d52dc5c8-c354-4b5f-a439-a08e93e6c1b1,2,470ca1a9-0351-4e8a-b36f-2c5595538552,c0268722-7cbe-441b-b7c8-bc15d31f894b,400.04,49.57
d52dc5c8-c354-4b5f-a439-a08e93e6c1b1,3,622aae9b-69f7-47bf-97b6-9915575846a9,c3bb05a9-e2d2-4398-87f3-17535a59fad6,159.97,32.15
173b8004-5c2c-4a5d-8dbd-15299ec50ae8,1,1ed003c0-1466-4947-94cb-f161c19b66ba,6f3ee1ac-3651-42bb-985a-bf6716b84cfa,243.67,19.84
173b8004-5c2c-4a5d-8dbd-15299ec50ae8,2,e4626954-464e-49c7-a984-93fc15c6aaac,223e1a69-cb7f-44c4-b9cb-75ff4cdbf589,380.07,43.81
1b89119e-42b8-40ab-b360-d58ddae5fb38,1,e24ce2f6-6333-438a-bb68-a71729a584f4,31980a4e-5f3c-4025-a9bb-3b756d8341e9,386.58,47.64
1b89119e-42b8-40ab-b360-d58ddae5fb38,2,ffc34568-e2a5-446e-a5a2-face7cca8255,920413db-e633-492f-9daf-1c526a5c4a7f,361.6,29.24
1f24343b-e3eb-4e50-867d-c608ee65a1d1,1,5c51a4d9-235c-4c85-99f7-b6c0bfb534bb,d399ab85-746b-4108-a9ce-1e989959593f,466.03,35.29
e4ace1aa-bac8-4cd8-97ce-d7d6604512a3,1,e06deedf-78c7-4687-9b9e-044c2127e419,7c5bb59a-24f6-4c41-a682-6eb25f61e355,62.98,47.32
e4ace1aa-bac8-4cd8-97ce-d7d6604512a3,2,53fc9a5b-7da6-44b1-97fa-9f5e70187263,d399ab85-746b-4108-a9ce-1e989959593f,469.9,27.67
e4ace1aa-bac8-4cd8-97ce-d7d6604512a3,3,463593ea-4631-4cb4-955d-c3d3ab01ce6e,aaf3c988-7807-43dd-a18f-1d21e0d67819,116.41,45.69
68d208f8-a748-405b-b17c-777124436217,1,6302677f-b45f-41fa-b018-8dd3a269fb0a,c723c17f-8f4d-46df-add0-c4b07cd05e91,119.39,31.3
68d208f8-a748-405b-b17c-777124436217,2,97792219-3017-4713-98ed-a042da145b10,f31b6a23-8001-4ea9-a2ff-97a762884546,267.75,18.11
68d208f8-a748-405b-b17c-777124436217,3,49c8e25e-3bab-411a-9f7d-c27c3df08b45,ee90e3fd-ab3c-49c9-955b-e3c9748a07cb,476.06,19.79
0ee135c8-88b7-4885-baf4-65b050e391e8,1,80b102da-489f-48dc-8c34-fae988a9eb6e,1fed7d98-cd7f-4420-aabc-3b7cc8a4d536,146.52,22.52
0ee135c8-88b7-4885-baf4-65b050e391e8,2,29c0bfa1-f23f-4591-be58-f90bdd09cc8a,7de36c16-a7b8-4e97-828e-0ff8b489d59d,29.53,11.98
658d1bd3-509c-48d4-83af-d2634bb0bfcb,1,2a751ad1-07c9-4d2e-85e4-27573ee0d42c,a836a4af-154a-4c13-b097-d556b5f24e4e,367.39,26.49
a6ef61b3-ac9b-4fdc-85f4-93467fe42d86,1,04a3c15e-236d-4d2f-9a05-d4ec55bcd343,6f9769f6-0399-4f2a-83e0-13ee0de37e5f,412.38,23.61
a6ef61b3-ac9b-4fdc-85f4-93467fe42d86,2,4660ba4a-3bf8-4679-9e55-f0d05e8dcbeb,d8022c82-83ce-4370-bd6c-4653c8991bc8,482.21,25.6
1ea7e857-e4b5-4486-80bd-c844be26ac53,1,1769f0b5-c59b-42dd-9f6c-4a2e7f12976c,4444c3e5-6847-400d-a655-7f257b18e28e,138.94,21.34
1ea7e857-e4b5-4486-80bd-c844be26ac53,2,edb50f1c-a540-451c-909c-f1cc77f3405b,4a6cfe64-061c-46de-b9c6-b419ed57952e,71.6,24.33
b048c3b5-fcc7-4d66-985e-02d235678314,1,212448f1-0591-4801-8e38-28dff8a0656a,7b8db80b-cb9c-4d80-952c-4defc980964c,398.2,30.84
6acf0b1f-d1a6-4835-bc24-80890bf5b5d4,1,d9c9bd5f-f8f4-4c46-ba50-6d6f9cb15f4a,cdcdef2f-0b47-4875-9722-c05e2c44f2fa,448.41,30.6
6acf0b1f-d1a6-4835-bc24-80890bf5b5d4,2,07e57899-d366-4122-9b55-e6b60b1ee9a1,5ec10358-13c1-4f37-9070-ac9e5c5bfa85,412.06,28.06
6acf0b1f-d1a6-4835-bc24-80890bf5b5d4,3,4f27f226-6485-437f-b51a-b7145c5c2bce,c7ab2c7d-9cb1-498c-88b3-999c94f0e9a0,495.85,35.6
50ea94a5-8efc-4276-8d77-379905eab066,1,aa50b36b-bfd1-483e-ac2e-2decde475177,4948c14c-2b05-449d-8c7d-1d301f25f1bb,62.08,39.74
32f7b29c-198d-4e27-b149-177485ff070c,1,4dbb389e-3fe8-4448-813e-87d31443dd07,9628f79a-7259-4848-88df-feaa5627f7c6,70.59,12.84
32f7b29c-198d-4e27-b149-177485ff070c,2,0759b8b9-5339-4732-bfb9-2c7f4943f148,d399ab85-746b-4108-a9ce-1e989959593f,238.4,47.48
c74827bf-a2fd-4e1e-82f7-f450110675ac,1,120ed97e-939a-48a1-9938-acfcfb119463,3180930a-f9f3-4a2f-acca-e0f1f6b9257a,255.58,43.98
d366a50d-e242-4283-bd95-f21fcbb77c32,1,c6129e71-c8c1-4c5c-8621-b93260fbc219,c723c17f-8f4d-46df-add0-c4b07cd05e91,189.53,36.75
6a4e9419-eaf6-4319-933f-b3fd64b43695,1,636d1dab-c3dd-45cf-9bc2-17ce5e3b161a,18b2759a-ba72-41da-8d8e-8adf5d58d7df,461.43,22.97
6a4e9419-eaf6-4319-933f-b3fd64b43695,2,026b26b2-7552-4c93-8704-334d694c7813,a7fbffc5-ce69-4775-8c33-7051dcaee471,153.02,20.61
584eb2ca-fa1b-4ef7-b56f-6c6631cb7f43,1,f31fd0c0-88f2-437d-947b-2ea76f01519d,aaf3c988-7807-43dd-a18f-1d21e0d67819,252.67,42.08
b04e5d27-ae88-490f-a47e-876be3c6fe62,1,0de70457-e533-4ffa-9167-62a840afa2ee,8458e4a1-8560-4b1c-a11e-298f4f791921,127.17,41.59
b04e5d27-ae88-490f-a47e-876be3c6fe62,2,3c9d4b13-3ea5-43ca-8c1a-566c80a10948,a4097a33-4c88-42c0-9de9-7d12366fac94,85.2,23.16
da2c0d2f-b2d1-422f-897e-5febac1924ac,1,91da783a-7e3d-461f-a492-b6b89e2473c4,8193d5e2-7a08-4e24-8b56-79071fe68569,45.55,36.21
da2c0d2f-b2d1-422f-897e-5febac1924ac,2,a560bb1a-c3d1-4bd2-a85b-d6eb852793dd,348c5e42-535e-4441-a34b-fbb67a4f7c1f,477.04,49.94
453e3149-5b23-4138-9aa3-557874b221d1,1,097a062b-b017-4465-83cc-6014cfb38015,881ee267-a097-4ed7-8894-878071d878c1,313.79,17.56
11ffdb5b-d19a-4bc1-bf6a-a68c95f3f66e,1,855b07ca-4c13-44b8-81bc-fd33dda3d290,b5b40f19-2d74-4a42-9c28-78a751c96f98,266.88,14.61
11ffdb5b-d19a-4bc1-bf6a-a68c95f3f66e,2,9dd7ce25-9267-47e0-998a-c137ee0da2ac,5105899a-b809-4d35-b235-acc5db157765,352.14,16.7
11ffdb5b-d19a-4bc1-bf6a-a68c95f3f66e,3,861a1083-104a-4b08-9178-f08ca667f71c,920413db-e633-492f-9daf-1c526a5c4a7f,410.52,28.81
a13e2f1f-e5ae-434b-92af-8acd7d061f43,1,747d17e7-58dd-4680-b874-d4be70113430,c5e3f815-1e00-469a-a965-2e990fa01e69,284.33,25.39
a13e2f1f-e5ae-434b-92af-8acd7d061f43,2,1bd12be9-9ed0-4d46-8c3f-56cfc62adb1c,ddc79a42-f54a-4909-a5d0-fe88764f7b1f,478.79,15.32
3df82d8b-6d6a-4017-b43e-dbdd526bae12,1,99040e51-c152-401c-b533-85f2a797f946,6f3ee1ac-3651-42bb-985a-bf6716b84cfa,221.63,46.7
3df82d8b-6d6a-4017-b43e-dbdd526bae12,2,42332aa5-7948-46fc-8a20-d4cdcf3c5757,0a2f0f63-e69f-4b19-80f6-932b4359de06,442.51,16.64
3df82d8b-6d6a-4017-b43e-dbdd526bae12,3,f71750d1-9c6f-4431-9c08-8006d875d4a0,3180930a-f9f3-4a2f-acca-e0f1f6b9257a,94.96,29.1
e5771aed-1538-4556-9c65-e74ae7916245,1,fb8b2383-b504-4210-bc99-f5333d404d1c,5f603643-58d8-431a-b049-9868238e4213,348.33,13.38
dbd970bb-bad4-47ca-952b-7043bac14d8b,1,63d21e80-98fc-49dd-b617-c87a7e39987c,7c5bb59a-24f6-4c41-a682-6eb25f61e355,103.92,13.5
b06e117c-315f-4697-966c-b904aca0b90a,1,0bc05644-83dd-430c-a993-ec8352774864,d8022c82-83ce-4370-bd6c-4653c8991bc8,285.74,15.72
b06e117c-315f-4697-966c-b904aca0b90a,2,e4f0b088-c1e2-436f-aecb-5bb25796b285,e80f28b4-9b3d-4c26-b3be-60688036d844,359.78,42.52
b06e117c-315f-4697-966c-b904aca0b90a,3,7a497670-5b16-45cc-91a9-c42dfff8be97,83b82ff9-dfd2-4f50-ad35-bd42a2a7e239,468.18,34.48
f5aa9d50-f843-4dad-b790-2d42bfd150e0,1,46da8e26-402d-4907-8a8c-d9f0aa9bd877,9628f79a-7259-4848-88df-feaa5627f7c6,206.7,41.08
f5aa9d50-f843-4dad-b790-2d42bfd150e0,2,6bb1e035-9946-455d-9935-58cb6629a1c8,60a591f4-133e-433c-949b-1c484805ab83,322.63,41.27
cbe96b6d-3834-4d21-b08d-d49dc08bf61d,1,2b2b2e14-fdd4-482f-9a7e-32d2bceb42d9,31980a4e-5f3c-4025-a9bb-3b756d8341e9,449.05,39.49
cbe96b6d-3834-4d21-b08d-d49dc08bf61d,2,10b5fcb6-36e0-432d-ae96-dbad788eb36f,c72dc9b1-97cf-42c9-be4f-f034d7d646a9,217.93,32.15
a0514537-a6ca-4d04-9e6a-509958a04fc2,1,25514021-16f4-41ff-abaf-2391b66d8582,7b111bf3-8629-47c5-8430-c6eb623ed658,173.26,21.17
e14e4ea9-af28-45ae-9a22-44de54ddd86a,1,ef29f42b-3c51-4bbd-963f-db63ec22b696,e65a0b90-2dba-4077-b890-b622a30656cb,447.95,31.3
9eefa407-c2aa-490d-ba1a-89e81778a09e,1,34326035-8007-4037-9b3d-befb070a143d,23120c57-0be4-4368-8c9f-da0b6c6c4bc2,405.49,30.01
80cbc13a-0c7a-4815-87fb-d46e65dced2b,1,dfaa714e-e024-4d9e-8b53-7d808f1d77dc,d87b4df6-d396-4dd2-9440-ef0bdd855a66,326.08,19.23
80cbc13a-0c7a-4815-87fb-d46e65dced2b,2,3c3e30e8-5207-4ef9-81cf-1df840af3895,8193d5e2-7a08-4e24-8b56-79071fe68569,380.35,39.12
80cbc13a-0c7a-4815-87fb-d46e65dced2b,3,58c8698b-8d67-475e-8c9c-f52d700d8358,c7ab2c7d-9cb1-498c-88b3-999c94f0e9a0,79.59,30.09
43c39525-a528-4d7a-beb7-5a618ea2351d,1,e1aeef58-666a-47d6-abe7-3e10b762b6eb,e65a0b90-2dba-4077-b890-b622a30656cb,69.26,27.31
43c39525-a528-4d7a-beb7-5a618ea2351d,2,a3eeef32-f934-4013-a99a-b049b3faa076,0e75909a-c155-42a6-9e35-912845b2f859,194.15,27.13
4811b260-8008-4fd1-9f4f-d2cac60c72e5,1,fa37a6a9-be4c-4d29-a40a-ec98875af755,7b111bf3-8629-47c5-8430-c6eb623ed658,352.84,13.8
4811b260-8008-4fd1-9f4f-d2cac60c72e5,2,a9914e5e-1e31-4ab1-8fac-08700a85d1e8,99d5c1bf-abac-457c-a8a8-0ee838c924bc,477.21,39.79
4811b260-8008-4fd1-9f4f-d2cac60c72e5,3,5a05ddfb-6066-4364-999b-5b04d8bb2358,9a74e1c2-25d7-40a9-b41a-e435238f6163,311.82,29.11
5707bb27-58ea-4983-94ca-becd8e25f0ff,1,5fac8a75-4500-4903-86be-0609996d16a9,60a591f4-133e-433c-949b-1c484805ab83,349.32,30.3
5707bb27-58ea-4983-94ca-becd8e25f0ff,2,2acee3a9-9b15-41f6-bb34-e16ab88fccc0,4fea32b1-64a3-49a8-aff6-cc903f512046,452.27,25.23
b358c157-ae4b-4cde-9028-b27d872fbeda,1,9c7c43c2-eb1a-4c00-b413-8fe77c4fbbda,3c104f5a-8d0a-45bf-a775-a233eaba7e0d,219.99,46.99
402a0b7c-dabf-41bf-bd80-bffa3c035488,1,0f0823a3-8a24-44be-a122-c550bf56eee6,4fea32b1-64a3-49a8-aff6-cc903f512046,283.68,46.5
402a0b7c-dabf-41bf-bd80-bffa3c035488,2,770ee3e4-fe96-4fe1-a8e2-1c583ac10720,c3bb05a9-e2d2-4398-87f3-17535a59fad6,119.69,45.55
27020792-5fe9-47d2-85f7-c2ccbce15d5c,1,38cdc8c2-a3f8-438c-bd5e-6c6de17e0db5,5ff2afb3-16c4-4717-b2a1-0b5a49973832,223.79,13.32
7d67124c-c90e-4f9d-8c53-a4801fae613b,1,a495a102-98ab-40e5-8be0-d93eafaa0bd5,77ad7ff0-b44b-4ebe-abf7-f1580bc819ec,225.0,30.87
7d67124c-c90e-4f9d-8c53-a4801fae613b,2,d6839e22-d48a-4eee-8552-ed50e092dafa,11f1ab89-39d4-43df-ac35-e81894d11d59,424.64,41.23
7d67124c-c90e-4f9d-8c53-a4801fae613b,3,0d46e553-b962-4d07-82b4-c6242d0f3f8d,c7ab2c7d-9cb1-498c-88b3-999c94f0e9a0,437.77,32.89
5ee3b529-b514-4fc7-806d-a471086bc2cc,1,81234152-2dc6-44b7-81a1-fff548a56782,7a720f5a-53f5-4035-90fd-dc97c5013858,110.4,29.01
8d0ccab8-2e59-4239-b0b1-4bbc01259fb4,1,1085c89b-232c-42cb-b7fa-8e63f92d39f8,986ef5a6-75bb-434c-978f-d6569b97988e,98.96,21.54
8d0ccab8-2e59-4239-b0b1-4bbc01259fb4,2,763d1c7b-189a-49b6-b1d4-183e3f96367e,b478a487-c274-492e-ace9-d5cf8d956c99,460.88,15.16
8d0ccab8-2e59-4239-b0b1-4bbc01259fb4,3,eefb0c80-2245-4e88-b7a8-657343d9e585,6f3ee1ac-3651-42bb-985a-bf6716b84cfa,477.02,49.79
1402c12c-633b-401d-885d-bb3e1bfcd560,1,ad903e9a-b917-4276-86a1-87599365172e,9628f79a-7259-4848-88df-feaa5627f7c6,142.41,43.38
dc88f652-75d3-4fce-b822-134f4c6cb108,1,0a9668b2-b714-4f5c-91a6-db6b8bd771f6,dfc7865a-7f5b-4f90-ae6b-a04a17430c40,224.57,29.8
dc88f652-75d3-4fce-b822-134f4c6cb108,2,5b36ee8f-df62-4201-aaf2-17294b345c66,220e825f-66df-47bd-a1aa-45ff63cb764c,40.63,27.74
dc88f652-75d3-4fce-b822-134f4c6cb108,3,ad00a6cc-5efc-4fdf-9a40-b7c8ddac124b,aff71e05-012c-472d-b451-5e7a125847a0,306.11,47.27
cb234fd1-c1c2-4f51-8300-aa56c4d08c1f,1,b4f7bda1-85fc-4c12-939f-4c9f17854533,b478a487-c274-492e-ace9-d5cf8d956c99,174.75,11.75
cb234fd1-c1c2-4f51-8300-aa56c4d08c1f,2,af2025bb-3acd-4139-9e08-e00062f9a97a,5fcd97c5-aecd-4b0d-8737-c594c85219c5,140.15,32.33
cb234fd1-c1c2-4f51-8300-aa56c4d08c1f,3,f8e5ac28-ad41-4bf6-9ea6-4f768d74acad,b07b4acf-1ab8-470c-805a-b332b602d7db,212.15,40.97
5305729a-0886-4bbe-b0cb-83ee02c404d5,1,cfbfbec9-b488-4c9a-8fb4-6df4548ae16e,575916e8-b97f-47d6-b6b0-b2c4106f8d4f,435.73,38.93
5305729a-0886-4bbe-b0cb-83ee02c404d5,2,2c72cb8f-4a79-4a04-a378-f8635b27675b,0d454edd-b9b3-46cc-b5e4-7bef7d638857,359.22,20.76
d51480c9-6a92-4a07-b5b7-e4212143f2b3,1,adac9c2f-6b4b-4d4c-b200-9c0de57b93c1,2134d7c2-9049-4328-ab4a-2eb7588a6e13,331.7,11.08
226cf9cc-da29-4e37-80bb-609053ec61b6,1,1513b315-08d7-4056-8065-030da0d8406e,d87b4df6-d396-4dd2-9440-ef0bdd855a66,454.71,29.4
0ebf87c0-810c-45b6-96b7-c4362e368fd0,1,de3864ff-27ec-48b1-8594-fdf89d3d11a7,920413db-e633-492f-9daf-1c526a5c4a7f,183.14,41.95
0ebf87c0-810c-45b6-96b7-c4362e368fd0,2,ae120fa7-cbde-4051-867d-2e704f34d5cb,986ef5a6-75bb-434c-978f-d6569b97988e,228.95,16.73
0ebf87c0-810c-45b6-96b7-c4362e368fd0,3,6fc15d0c-da8a-4e6d-ab95-ce49ea7cb480,b320a23c-617e-4d1c-9f37-e0b64670d706,277.1,20.55
d31f2222-6534-469a-b901-4d80de091fab,1,3899e14a-809d-4089-bdd5-1379acd387ae,e60d5955-59f5-4996-8c76-51442dfab4d6,273.21,28.03
d31f2222-6534-469a-b901-4d80de091fab,2,ab78a4fe-bed0-4106-afc6-a4c712049e00,d87b4df6-d396-4dd2-9440-ef0bdd855a66,468.51,38.08
d31f2222-6534-469a-b901-4d80de091fab,3,888d2fe6-cb8e-429b-ad7a-9de1b1da5982,18b2759a-ba72-41da-8d8e-8adf5d58d7df,344.03,10.47
0c5c1c61-27c3-4a65-bf81-f02d38241b94,1,87272013-379d-488c-a6df-7e8bf9b8c271,b478a487-c274-492e-ace9-d5cf8d956c99,153.14,12.14
dabc25a1-1450-49e4-8068-60467e3ef0a8,1,a599a523-a411-4dc3-9960-7f0b9c700e6a,ddc79a42-f54a-4909-a5d0-fe88764f7b1f,422.78,23.96
dabc25a1-1450-49e4-8068-60467e3ef0a8,2,eb88bf60-4306-453c-b7c4-7d6a239308d9,223e1a69-cb7f-44c4-b9cb-75ff4cdbf589,196.23,23.09
dabc25a1-1450-49e4-8068-60467e3ef0a8,3,691ebb67-2538-4649-8e3e-a92f6e6881b9,38b0f5f9-0038-4a87-9b40-76bde3bc7db8,55.27,11.26
16f9bd86-cc76-4544-8043-2177d30d535f,1,762ed542-da05-4505-ae18-0fb616bb0e61,aaf3c988-7807-43dd-a18f-1d21e0d67819,406.82,35.14
d3eae936-8bcb-4621-b508-470b2f30b8de,1,fc00a184-d674-4be6-93c5-305433ef6a15,8458e4a1-8560-4b1c-a11e-298f4f791921,367.8,35.81
d3eae936-8bcb-4621-b508-470b2f30b8de,2,31ae104e-9e5f-4464-8374-1df3061b9b63,0e75909a-c155-42a6-9e35-912845b2f859,75.59,35.24
d3eae936-8bcb-4621-b508-470b2f30b8de,3,c5d397eb-8b4c-4a8b-a769-3022b322e1ed,5105899a-b809-4d35-b235-acc5db157765,209.17,48.27
d1c75310-1bca-40e8-af7c-a6ff9bba1ab3,1,cd010e8b-2914-41ba-af50-3c458486d874,f31b6a23-8001-4ea9-a2ff-97a762884546,214.36,10.33
d1c75310-1bca-40e8-af7c-a6ff9bba1ab3,2,8f443a8a-8734-474a-890b-8374a965fcff,6a686ab4-9535-4ffb-a766-12925975bcf6,56.25,47.3
d1c75310-1bca-40e8-af7c-a6ff9bba1ab3,3,e77348d6-9425-4b7d-9eb5-c37632b2738a,c72dc9b1-97cf-42c9-be4f-f034d7d646a9,398.29,36.91
651ee3ba-ffbb-4a3c-b434-bcb87f98a98f,1,93763c3a-88fe-4f0a-a5d4-8fb5b04518b0,a7fbffc5-ce69-4775-8c33-7051dcaee471,121.52,10.83
cc0d668b-c56e-4779-8110-69c913308308,1,963451ff-6b4a-4d13-8bf9-e1a9aee11287,ef9c652a-3244-4a84-98e3-97405ddb795e,279.01,26.55
cc0d668b-c56e-4779-8110-69c913308308,2,e7620004-6982-44bc-b702-ec0bb2626047,2854c4be-57bc-4aee-a541-835223d48411,474.84,16.76
0265d7d5-98b3-4051-b5c9-d57729378cbc,1,c2729a65-ff4e-4a58-a646-350ef28517f9,348c5e42-535e-4441-a34b-fbb67a4f7c1f,396.58,38.67
0265d7d5-98b3-4051-b5c9-d57729378cbc,2,8e5ad0db-f852-42e9-9f81-65a62fb0b50c,23120c57-0be4-4368-8c9f-da0b6c6c4bc2,215.73,48.7
0265d7d5-98b3-4051-b5c9-d57729378cbc,3,88c65559-627d-4f08-ba40-5af68b8bfe9a,4fea32b1-64a3-49a8-aff6-cc903f512046,227.71,49.25
98cf7e2c-4e16-45eb-ba19-58435cabe676,1,80538438-7daa-40e0-af04-4dc5e334b424,c3bb05a9-e2d2-4398-87f3-17535a59fad6,387.4,49.58
98cf7e2c-4e16-45eb-ba19-58435cabe676,2,7c2a89b2-b5ca-4774-94ad-b585bc607f00,1eb17b6d-6b32-4ca3-a2e0-c1e366a50a03,292.95,29.2
bb3c0056-a117-4efb-b86c-44f37d943fa2,1,97d3408e-01e0-4eeb-a64d-42954e4be39e,dfc7865a-7f5b-4f90-ae6b-a04a17430c40,90.47,34.41
bb3c0056-a117-4efb-b86c-44f37d943fa2,2,b03aa3f6-0ae0-4869-b306-4a8689433547,8faf076a-fd24-4d09-ab02-b04e76277be5,292.1,40.45
bb3c0056-a117-4efb-b86c-44f37d943fa2,3,e119eca9-697c-4d6b-bc80-20ca83d70218,55285aa1-889b-4bf6-8406-f21d586b406d,437.76,18.82
374096a4-7e4c-4e03-b8ce-1d0519a04b40,1,4cc84771-40c7-4260-8192-0478f882de4a,b3534d18-fc60-4a34-ab00-e8915ed8e75c,120.93,40.34
374096a4-7e4c-4e03-b8ce-1d0519a04b40,2,561413e3-2205-4a7f-9242-4eded0c29cc4,b3534d18-fc60-4a34-ab00-e8915ed8e75c,69.33,15.99
6567ffe4-0e59-4937-9909-946dbd3698d3,1,572488b5-e5f0-43ba-bb06-b95a04cfcb53,0a0d5c1a-88cf-4b7c-aeb6-db3eba308311,151.09,38.17
6567ffe4-0e59-4937-9909-946dbd3698d3,2,d9e5061e-68ee-41f7-8451-e6f70db48dfe,ddcd7411-48ec-4a9e-9892-f116ff0803bb,306.84,28.27
40fc3e18-feb4-4a56-a70f-568a628f1e3d,1,af9a77d3-9bc5-443a-a5f6-36b60acaa1eb,9628f79a-7259-4848-88df-feaa5627f7c6,264.49,35.85
b0956a71-abb9-4441-ba89-8d98f026f540,1,0a316fc3-362e-40ec-bd13-515b7ee89b02,8193d5e2-7a08-4e24-8b56-79071fe68569,118.45,29.67
3238dbc0-2ce0-4db0-8aaa-a73a24a5aff7,1,8f3c40c8-0c0f-429b-8f87-fb22a9f481d6,4a6cfe64-061c-46de-b9c6-b419ed57952e,326.1,20.71
7521f34c-6dda-4938-8885-1e2a30248adb,1,978d6171-67be-4b2f-a5da-cbf46a3edcb2,dfc7865a-7f5b-4f90-ae6b-a04a17430c40,447.52,36.18
7521f34c-6dda-4938-8885-1e2a30248adb,2,39913c42-1441-499a-9802-f1378402b7af,2134d7c2-9049-4328-ab4a-2eb7588a6e13,187.62,29.63
bde6a075-157c-4913-a4e7-46bac39584a8,1,6677d442-ee19-4482-a974-798b569967b5,c0268722-7cbe-441b-b7c8-bc15d31f894b,110.15,47.22
bde6a075-157c-4913-a4e7-46bac39584a8,2,f7780e8c-e030-4f04-bd86-4462cb267cb5,7b8db80b-cb9c-4d80-952c-4defc980964c,42.94,22.96
bde6a075-157c-4913-a4e7-46bac39584a8,3,22950889-0324-44b9-a74c-9c8a5d581e01,220e825f-66df-47bd-a1aa-45ff63cb764c,16.2,22.68
