order_id,payment_sequential,payment_type,payment_installments,payment_value
5091e788-19e8-48e6-af68-71716a02ad43,1,credit_card,7,910.01
c8f4fbcf-a80f-482e-b84c-260cfddd1be5,1,credit_card,1,508.59
dbda04e9-3b8e-4049-8d5a-3d61c5a10e3c,1,credit_card,2,950.72
a283a914-e804-4e46-bc56-27eb71a00c80,1,credit_card,5,1418.68
c952222b-4ac6-4360-928f-70010a5acc29,1,credit_card,5,298.51
418df348-c5e1-4748-9353-a11a42247b21,1,boleto,1,457.42
ac058191-b9a9-438f-9bbf-49bcf570828f,1,credit_card,10,98.18
57a4f50c-2228-4069-add5-4db31bedf109,1,credit_card,1,473.43
875d401d-1820-4752-98c6-4f4992d9b5bc,1,credit_card,9,437.64
ff2a9c08-095a-4d45-8844-4d99e7af1fb6,1,boleto,1,1096.17
c8fe3b3e-df06-4cf7-81ce-f49ea7098e96,1,credit_card,3,574.59
c67d6a2c-e697-4598-9cc8-634f214fe266,1,credit_card,4,365.55
6246a0c6-6b11-455d-80ab-a34b07ee4e72,1,credit_card,5,514.12
d2d21a25-1069-489f-a029-db895e578bde,1,credit_card,3,625.5
fa15890b-e595-46ba-91ac-1311fe937fc4,1,boleto,1,461.38
1d06e0ec-d66f-4598-864f-be0c71c7ebda,1,voucher,1,882.12
44e1c784-9bc0-466e-8d4c-2724df9a4c76,1,credit_card,7,1012.19
08a6c555-e1c9-440d-9261-fe3aa44e2b5b,1,credit_card,11,553.99
51c368ad-197c-4f81-8e09-faaace924970,1,credit_card,7,1155.86
46219797-19f9-43f6-9730-dce7e98d3683,1,credit_card,9,666.14
8075a98a-5193-4215-97f6-6b614dbd3933,1,credit_card,7,969.08
bcfcbc3f-ed53-4aef-a0bd-82a4c17d255f,1,voucher,1,153.47
4daf4545-c13f-48be-8bb9-bd709e64eae6,1,credit_card,8,701.09
3d9a72ec-f57c-494c-9e59-c96edcc1fe92,1,credit_card,3,464.24
d6e0f3e7-8e8c-49c9-bcb9-16aeada65a61,1,credit_card,7,402.33
af2853a0-9fc5-4b52-a6a3-f242899b12a5,1,credit_card,7,795.97
b22637b9-0af5-42e2-927e-289e10fb5f4c,1,boleto,1,821.32
e2c2bb4d-609c-4bf4-b9a7-fef0c4594e15,1,credit_card,3,171.79
4c760ea5-c167-4bfc-a87e-33ccfc30ff97,1,credit_card,11,153.73
e9290a0d-9f7c-421c-a611-df9a497144ca,1,credit_card,1,119.42
c4ec5bd3-98fe-463f-a94b-f5c0dc4e3ce7,1,credit_card,2,107.63
140afd4a-bb77-46ed-9969-d43f9580e817,1,credit_card,1,803.36
8e0a5ade-0b79-438e-9a45-132f3754e37d,1,boleto,1,543.4
2dafb9b3-f1b0-4bc2-a261-f23a41c7ecc0,1,credit_card,3,762.67
82a89b4a-82cf-4421-ac8f-451b76174ef7,1,credit_card,6,1100.77
eb8222cc-15df-409b-87ca-44f5dcd4e115,1,debit_card,1,713.5
3dbd146e-17d6-4994-93fc-9062f370f289,1,credit_card,4,43.09
45ea35f8-bd34-4e95-b811-ee513fd6179e,1,boleto,1,219.79
09be17ca-54cd-4443-b360-1da14c4630c8,1,credit_card,7,631.83
00017443-3a03-47a4-8e94-a8f44f4af3e5,1,credit_card,3,448.73
81c4e612-6924-4508-b318-1da7ed5f2de8,1,credit_card,10,757.2
27cfd42c-619e-4f77-8cbd-0fcecb3d7d00,1,credit_card,5,470.01
c9b7423f-02a8-48fb-b19e-73c0ab8fe311,1,credit_card,1,534.57
69a483cf-6e8c-4591-bae5-cddab039b8ff,1,credit_card,5,614.17
c0c29024-ab91-4266-a9b3-ad386648c6d2,1,credit_card,9,778.5
63523d73-8c05-4419-9e14-ee367c47d36f,1,credit_card,6,638.11
201bc4b3-86c8-46c6-b159-2093ca610a28,1,credit_card,4,893.74
56b876fe-68ca-42f0-8cc9-e1df3d6aad2a,1,credit_card,1,985.32
b3995e6b-1e9c-4dc5-a790-77655f12446d,1,credit_card,8,233.49
ef4e9763-3cfc-486c-96be-2d5f95a79489,1,credit_card,6,817.52
cac4ea27-2a05-4754-a841-4ce0d8056061,1,credit_card,2,386.26
72c93733-6567-4a9e-b4cc-343ed44d2cc7,1,debit_card,1,181.75
3e40b635-3c90-4892-8949-61805ed952c3,1,boleto,1,261.15
470a844d-58a9-4e9e-ba9b-561e0a1fcb3b,1,credit_card,1,260.36
6a3a4833-281d-4754-9ad9-a30f65b281c0,1,credit_card,4,317.89
682f77b9-2e34-4b9f-b3d8-cdb1b9e24afe,1,boleto,1,639.58
1752e629-bebd-4df1-a505-45e9dd91a9d5,1,credit_card,11,370.86
a16960c0-1104-49ea-9733-4d6c8878562b,1,credit_card,2,1073.71
d3d8844e-1dd8-4f79-b0e3-aa66975b6665,1,credit_card,11,745.16
89e41967-5bca-4884-b03a-6e15c5234d0b,1,credit_card,2,1138.9
dea348a6-f7d8-4652-8f6b-b97425bbd05e,1,credit_card,2,726.14
f3ff1570-914f-49fb-ade0-940a470b8e7d,1,credit_card,9,203.75
b3b8cb86-9855-40fd-a3f5-d2adf36073b2,1,credit_card,3,236.03
0e5efd37-1c13-44f7-9dbd-7d18c9d1504b,1,credit_card,5,500.58
e7f348cc-6ec2-4775-bf20-765c4c217509,1,boleto,1,521.17
18b4471c-af86-4554-a1fb-9489eff0229c,1,credit_card,8,1240.26
99bdfd96-9338-4511-9a73-ac41dc706a3e,1,credit_card,6,63.15
dd59b4d3-d260-4c71-ba1a-1e8b8b4a1f9d,1,credit_card,5,370.45
93127d8e-7a4f-4a74-b238-94513e39b282,1,credit_card,5,996.46
6dce78f3-e866-411b-a5c5-2b4d08f9b93c,1,credit_card,10,34.78
353b3337-550e-4399-83b2-789bf2ef19a5,1,credit_card,10,519.21
90efd048-8968-478f-8525-20db8285dc85,1,credit_card,9,788.43
9e012aeb-1dda-4cc1-b0d6-e5e9d518872f,1,boleto,1,278.47
ed407afc-bf29-4e8a-9671-69022edda456,1,credit_card,5,405.01
dc4dbbb1-3925-4276-9865-69b806672c28,1,credit_card,5,165.78
13f91b50-b9e7-4d12-abbd-7cedcf37996a,1,credit_card,11,1310.12
10b14f55-d543-44d4-92b3-05ad99ccb9ff,1,credit_card,11,448.23
5e024e52-1f11-4385-a52c-0d5182f05a46,1,credit_card,1,249.06
32153f89-36c4-4bfd-a520-b291d56654f6,1,credit_card,5,1241.95
90cd3afb-03d6-45ec-91cc-4d65e194cda5,1,credit_card,6,996.69
47d69908-30e2-4b80-b00c-d7f760448d68,1,credit_card,4,69.18
e8d97450-0133-48da-a3cf-d354016c9305,1,boleto,1,445.44
fb8bddeb-8293-473a-8d56-6077fa43f00b,1,credit_card,6,624.15
78f37321-ca87-4ac0-8254-8722e280c600,1,voucher,1,459.36
e968385e-ea67-4768-b18e-ecec9cf7cf00,1,credit_card,8,474.19
d10d30f9-3c2b-4b20-8894-0a88450889f6,1,debit_card,1,475.36
c8855dc6-7d67-43a2-ab39-c41fbb5969b4,1,voucher,1,333.96
dcd78085-44b2-4682-a59b-20ff180d5560,1,credit_card,10,295.15
3599f426-4a04-48ef-9bbc-bd14cf83d54c,1,credit_card,9,717.8
4467ef7c-018e-4b74-ba0e-36f4d1aedee1,1,credit_card,10,444.15
dc2af336-e132-4c85-a360-0c970648951c,1,credit_card,4,460.37
0ff1052b-f9c7-4473-b706-f9accee8577a,1,credit_card,5,467.29
dc61baa5-7997-4883-a277-48f3c48a1342,1,boleto,1,317.4
70deed4d-d0ea-43d7-9001-e8843912c5c2,1,boleto,1,785.57
4c2bce7e-9957-4290-81fd-0828dfc8fc3d,1,credit_card,2,1350.59
a85b71d3-5ce5-48c2-9d46-e3492ea0c3ec,1,credit_card,8,620.11
111877a0-56cf-4d16-b942-de1e221c4924,1,credit_card,5,1002.26
0436075a-ef44-4ecd-900f-6d773e32d535,1,credit_card,3,264.63
f9c98b2c-1d72-4422-9fac-5ecc163a658a,1,boleto,1,525.11
7bb827c7-1973-4605-8148-36bb50b8dac1,1,credit_card,3,589.97
baf147fe-03b9-45b1-a45b-eea3b1670617,1,credit_card,6,727.05
10cb357e-2223-4766-bba0-4b7832fc9f16,1,credit_card,8,1214.65
7b391a85-3363-4282-9449-430db8fe8598,1,credit_card,1,102.12
3c72f4f1-5e80-4bfc-902e-16d027e31767,1,credit_card,6,628.84
50d1a0fb-dadf-4336-84ce-d2e3cd3471b9,1,credit_card,5,817.51
11b4d7b6-e9fe-4dac-ab0d-9a081ea720ad,1,credit_card,10,474.39
287d4d48-5cf4-4796-a666-b3dcb3eadd8c,1,credit_card,4,814.92
39be4b30-b4c3-4be2-8264-067071a255fc,1,credit_card,5,611.25
10aa2d2a-6205-47e7-b9c6-3b2ac1eec440,1,voucher,1,114.66
24af66b9-4aef-4722-a691-73ee8e8195c9,1,credit_card,5,511.86
4b9d961e-c0c8-45bd-804b-4edbec5b84d8,1,debit_card,1,531.92
e13b1063-4ac7-4e8e-9a2b-2ac94273478a,1,credit_card,1,596.32
cd136b2c-5ba6-4173-84fb-e5186df8ffc7,1,boleto,1,552.27
a378fab1-2a36-4f14-bfe6-a3f35eba0643,1,credit_card,6,134.76
dbaeb4d0-b2ef-43eb-b0ba-fa823102a9bb,1,credit_card,7,371.11
2758af4d-0464-4db5-8324-364f2d82a698,1,credit_card,4,770.07
a668ec5b-5b92-4c2f-97b5-730bc2b8eb20,1,boleto,1,306.37
99c52c83-ad96-4503-9629-34ab55738784,1,credit_card,6,571.31
e5517a41-c78b-4838-8771-3ba0bf27306a,1,boleto,1,373.6
a0e95b3d-735a-40d0-b4f8-2047ff82932a,1,voucher,1,1034.03
f210d3c2-c9dd-42cf-89c8-882ff3fd0680,1,credit_card,3,395.65
027196dd-8532-43f4-abdd-156d425c6385,1,boleto,1,970.17
c001ff49-1db1-4e0a-890a-05944ddad9c1,1,boleto,1,568.89
4ebe27f2-bdf6-46f3-9dc7-2341003a8f59,1,voucher,1,385.93
188e34af-742a-4a31-afcf-240196d74dcf,1,credit_card,11,934.36
1f900d7a-0521-4518-bb1f-821f6503ea4d,1,credit_card,8,1301.36
fc5f6640-53c6-45e7-a9da-694855e248fc,1,credit_card,3,678.2
4552b9eb-ac3d-44cc-9339-683a92a4ee8e,1,credit_card,11,42.25
199a057d-4f70-44a8-9ef2-097e3b802a04,1,credit_card,8,68.46
2b8b3517-f119-4500-964b-37dc7e025e49,1,credit_card,8,276.55
6356b268-6a27-46f2-9fe2-390493d4adc9,1,credit_card,5,537.33
5a96cb76-94f0-4498-977f-6473107b6b94,1,credit_card,5,946.79
573f49c6-6247-44c5-b5c0-ad87a1bb3796,1,credit_card,4,1183.25
4245f643-bdc3-43d6-acf9-9a63ba95c843,1,credit_card,2,805.56
2124d655-d4c9-4837-b243-84238579c8de,1,credit_card,5,490.2
7247d378-9559-40f0-9034-cb8c8485539b,1,debit_card,1,971.15
e97fcdaf-7557-4694-aed2-39a62ccfe3dd,1,credit_card,8,437.02
76852d08-2326-44de-b3c5-53f29dc9993c,1,credit_card,9,966.3
5f643a66-4cf1-4302-9287-67fe8c4ae675,1,credit_card,9,907.86
e9defbc6-b187-4509-a25e-d4a9d6370410,1,credit_card,4,571.67
e352dcf2-de8a-4a60-b654-c27f3bece793,1,credit_card,6,55.89
9ea5cb17-0b54-4a0e-a849-1b46bb35dc3a,1,boleto,1,645.0
a9ad22b3-a0d3-4427-a322-ecb2022fed1a,1,credit_card,9,980.66
dcf6ff27-26da-4b80-8c97-4c283565ec6b,1,credit_card,3,286.84
6fa96dad-2450-4029-b6a9-025813dc9879,1,credit_card,7,274.7
3153ba4f-6132-475e-b1e7-2a84af5d8a08,1,credit_card,4,294.16
a70dc499-22ca-4be8-a9c6-bb4fa78a8cfd,1,credit_card,6,175.31
ee44af28-fbe2-4671-92b5-43f6a320a0b1,1,credit_card,6,809.27
54862039-5ebc-4eda-95ca-5e0ddbc01f85,1,debit_card,1,751.0
bdea91ab-71ca-4465-b1c0-d1f7602a7f5e,1,credit_card,9,1295.06
35174985-f62a-4794-af85-56c871a05526,1,boleto,1,669.1
d600de11-90c4-4660-85c5-960c52c23918,1,credit_card,4,81.92
5970c9ff-bf4d-46e7-953b-791af8961273,1,boleto,1,220.16
ab91a498-8642-4b24-98b6-28ede72841bf,1,credit_card,3,476.17
e826c67f-5062-415a-b20c-84490c41d6d3,1,credit_card,7,242.08
54edd875-fe0a-4a70-8ab6-9bc5537c074d,1,credit_card,8,65.35
40de92d4-e920-4087-b9db-6cf2b459f8c7,1,credit_card,2,996.0
0a6d2a62-9509-490e-b75e-007c4130f941,1,voucher,1,131.83
bc0b5a96-b14b-4cb0-a7b9-ae3e19467141,1,credit_card,3,658.71
5de65308-1f5f-4255-8f4e-00390249c822,1,credit_card,1,633.99
1ab0ecf6-02be-4849-bbb1-f0a732cc8f70,1,boleto,1,329.23
d61caa74-d5ce-4b11-8cd4-9bd45131ddc0,1,credit_card,6,351.45
2b247d91-f268-4e63-a73c-f5ef7d103cb3,1,boleto,1,800.88
2a131276-bfe8-4a40-9c98-1c96ebfe6c8a,1,credit_card,8,612.27
bf6e6a0b-3119-421a-bfa5-e26021919d3a,1,credit_card,3,613.45
7e1d144d-9d75-42bc-baa0-178460199c8c,1,voucher,1,228.99
5c54f9ad-7d0d-40b4-8914-eefe643edac5,1,credit_card,11,301.68
9ed22b76-c131-4243-95ca-2f177f762585,1,credit_card,5,123.79
20abe26a-981d-4ac9-a9db-67b0242cc831,1,boleto,1,59.27
23c16135-cf25-4db6-908d-39d00b7f2e89,1,boleto,1,419.38
c55883a8-a8d5-4517-a565-0b92d09ac9ae,1,credit_card,9,560.21
ef1e7b3f-cae0-48f4-9740-3a161578537c,1,credit_card,10,973.41
61baae50-6cc1-4ed1-8b33-5d930d536321,1,debit_card,1,632.16
57c19acb-b8ab-4a97-9c04-7b25012b7432,1,credit_card,2,555.35
fa8ec6f1-fb73-4861-9ad2-4cd82a319601,1,credit_card,7,782.73
f899a7aa-1575-4ad1-89a9-66f937aff002,1,credit_card,2,322.67
be7cf372-6f16-4649-8e19-e6875b8f10c2,1,boleto,1,555.45
55ecf0c1-85f1-4a1b-a025-0981e931a06d,1,boleto,1,476.41
e3509e60-350a-4ad0-9a0f-f9be9efd54aa,1,credit_card,8,615.06
d4681d80-e35b-49c1-a8da-4f8a7a1e26dd,1,credit_card,6,419.82
8ffb1a7c-b49c-43f1-8831-d1f760dbbb11,1,credit_card,10,1061.97
8f4aca5b-f186-4703-a00a-ae1c5fc7b9ca,1,credit_card,7,141.53
1bd464a8-afe2-4e23-b967-9a26ccc7da6c,1,boleto,1,281.35
c4d02cd2-adef-445e-90f2-d7cb4fca6149,1,boleto,1,741.59
5d1544bb-b626-4e75-8bd6-c3b4f7b4c481,1,debit_card,1,245.44
3612b270-5773-400d-8fbb-fae5a46cf17c,1,credit_card,11,578.35
27e9df9e-91e3-4ef9-bfc8-3f19622d9258,1,credit_card,1,1309.23
233d3ba5-173a-4345-87bb-6d768173a800,1,credit_card,9,939.72
ff4f85d4-2387-416a-9af8-d3d4914080ec,1,credit_card,3,368.41
f30f6301-21af-4844-b9a5-9e2eb90be98a,1,credit_card,9,110.83
c5f85108-024c-407e-92ff-598b6d75fb26,1,credit_card,9,549.34
5e250ced-c69f-47b0-ae1d-f24b3508b23f,1,boleto,1,483.28
52bd39ed-08ce-4070-9d4b-ae23bf3d592e,1,credit_card,1,809.74
3a4f4316-320f-47a1-a1e6-6c04ff1bd716,1,credit_card,9,939.58
7e70837b-d15f-43d6-ba9b-f85f9c63dbc8,1,credit_card,7,975.92
009828d2-3dcb-4b97-937b-8b85bdcc8daa,1,boleto,1,271.89
163d5869-0ae8-454e-867d-6cf92b5f22c4,1,debit_card,1,524.17
ee52ab0d-12e8-48a7-936b-8f0c6e2efa78,1,credit_card,4,1019.08
35e33487-e6ab-4323-b608-43e71f694c22,1,credit_card,3,1281.8
9bfae4e8-c334-4794-9ab8-c01f0d31cb02,1,credit_card,8,462.32
cdb5ab4d-e12f-49ba-aaee-79222b9c79c3,1,voucher,1,608.38
4bcaeff2-cb62-4ab9-a5c5-a6ee0f569970,1,credit_card,6,233.5
40fa89f9-0c8f-4152-9651-fb8edffd4e02,1,boleto,1,489.43
3d2f40c8-2d29-4a3c-b2bb-b681670aba43,1,credit_card,10,608.4
13ba047a-36f5-4706-b8b7-87317911465e,1,credit_card,2,400.05
ed2a6b37-e069-4765-a14c-a53b7fccaf49,1,credit_card,11,238.16
16bbb74e-2b68-42dd-93b1-0b98676cbfbe,1,credit_card,7,521.54
b24bead4-674a-432a-8ab5-b3c7f6aba451,1,voucher,1,493.13
947d4441-6525-481b-a7da-034947a6dd50,1,credit_card,11,229.4
951dca48-650d-4e48-a296-112c347b954e,1,credit_card,4,821.79
598102f0-f03f-4beb-9020-434e1fd7f71a,1,voucher,1,568.24
3a97fbfe-6e55-4c2c-abcc-a34fef053f85,1,boleto,1,75.56
81a10f37-4ad9-496c-aee7-451f17adf0e0,1,credit_card,6,723.76
1ddc244a-952e-41df-8fa1-b4bca1802f6b,1,credit_card,10,703.33
9d567b05-7d34-49fb-bdfe-662dd6a797a9,1,credit_card,8,1259.39
a331a487-ca5b-4e8e-a523-0b9cb5feaafc,1,credit_card,10,62.14
dc0fd6c2-5841-4df5-ba11-49f0802d5bb3,1,credit_card,6,505.37
f11177b0-1dd1-4e84-baca-0bf085a4d52c,1,credit_card,7,871.7
958109d5-3925-4234-90fa-74baaec2a53e,1,boleto,1,518.69
611f303a-3dd7-4d52-8a87-92f1b338b803,1,credit_card,4,254.24
6c4a3656-6eb9-4862-801e-71b7913e57ea,1,credit_card,2,945.14
59e06765-d4d7-4a53-9ec4-d95740948eb4,1,boleto,1,1091.54
f778237e-5682-4142-af41-407c71ce3e9a,1,credit_card,6,686.99
b842ef0e-2277-48fe-bada-58c47f2b3ff8,1,boleto,1,681.02
6cf7ec00-bb69-4914-b497-958274933c8d,1,credit_card,6,1213.63
a600d1fa-d63e-42d2-a917-70cfbe0745e8,1,credit_card,4,473.86
32fcb72d-40bc-4d2c-8a9a-529b6203347b,1,credit_card,4,1098.61
9f3adedd-3e17-40dc-9ae6-8992ebf5be95,1,credit_card,1,919.85
11c83d06-3f5a-4bda-b898-914a7d25dc4c,1,credit_card,11,299.46
69afe490-ec50-4a13-81f5-3f72299a6440,1,voucher,1,485.94
8f0167d1-31cf-4721-8a9d-c599ebc387ea,1,credit_card,10,727.99
dd84e980-1df8-4e6f-832a-c9e83edc0e24,1,boleto,1,636.45
11468ae9-f789-4ee8-8a4c-3eff5f9e252e,1,boleto,1,730.97
139b10bf-5462-44a0-87cf-e92dddafcd69,1,credit_card,10,109.03
72bfd9a4-2312-4b0d-bc98-0c05acac6467,1,voucher,1,328.32
ae57cf8a-082b-46dd-b445-499b41489ff2,1,voucher,1,449.99
897c627e-9e71-43a0-a528-c388e672c7aa,1,credit_card,4,367.06
bf403a3e-1562-4f48-8e8e-13d6e342e7cd,1,credit_card,10,593.34
4f66ba2f-1736-4139-a2fe-b83f200156ac,1,debit_card,1,124.51
1b8cb23c-c06c-4d6f-8d13-94833a18d2b6,1,boleto,1,436.73
05199873-bcfa-4eb8-a3e6-9d96eede0374,1,credit_card,6,1199.36
4d3a94fd-ccc9-4e24-b01b-7e19e0888c8f,1,credit_card,10,209.24
00a10a56-5f49-4798-a346-b77a153a992c,1,debit_card,1,661.77
ea4d3fee-2a52-423f-ac5f-fb03d93297a1,1,credit_card,1,631.24
e81a906d-7dea-4b4a-9962-7559023d9e16,1,credit_card,10,612.16
92cefa50-4fd9-44bb-9343-b76aaf3958c3,1,credit_card,5,650.7
fffce1a5-0c29-4309-9c95-7f9a7ce91cc2,1,credit_card,3,673.63
bab52b69-5a5b-4e92-904e-6021ae76828e,1,boleto,1,519.97
17885d22-e430-4d86-b173-7d1e2c8de274,1,credit_card,3,471.47
9ba37179-ebab-4519-9cb8-949f52a4254d,1,credit_card,3,300.16
deb1c0de-44ac-42bb-ad9b-77e7a3082dea,1,boleto,1,762.32
9f7f191e-fa97-4791-b57e-f46650421c2c,1,credit_card,4,140.81
d40a8b59-68a6-4e74-881a-0fd9c6e9c08e,1,credit_card,11,781.55
c69f77e4-d072-4604-8f6a-d1d2059e9b11,1,credit_card,4,1056.23
ebd7ca12-9413-4650-a04f-193454df3d46,1,credit_card,6,544.31
41d1a7c6-cc9b-4d11-940d-eb0d348f24bc,1,debit_card,1,1103.23
4bff124a-dc14-4c8a-9dc3-0e51b4025c83,1,credit_card,7,764.43
9cb6c9a9-4171-4220-b183-87706b6f85b6,1,credit_card,3,179.78
42ad291d-9f6b-4872-aa4c-e072977ebc6d,1,credit_card,4,955.44
35df39ad-097b-4a82-aaed-6f060a7dfd3d,1,credit_card,6,865.38
05945013-4de7-48ae-9219-8c9fce6852dd,1,boleto,1,391.75
13f72d15-a6b3-4e8e-a523-2ef7cdc17be4,1,credit_card,2,533.21
fab0130b-deac-498a-8717-b506838e4cc3,1,debit_card,1,563.03
1a4f70a6-cb99-4fd4-b6c6-9855b33b8e43,1,credit_card,4,456.08
25ee50c3-fa43-46b6-a8b0-16a990825bfa,1,credit_card,9,946.26
e0b55250-fb28-4a27-aaaf-f04c5938beba,1,credit_card,10,120.48
8191c1fd-d55e-4eb2-89cb-aad07134a23d,1,credit_card,4,341.88
77fc09b7-df2b-4a12-80ce-73a943fb166d,1,credit_card,3,651.44
658828cd-c8bb-48fd-aa58-84479188e2fc,1,credit_card,9,250.18
009ef378-8c35-404f-966c-6f05b616c57e,1,credit_card,9,485.94
f587dd56-7c09-431d-864f-b00ee34126a7,1,credit_card,10,245.82
798c1ea0-f0ab-4e26-aca9-0e01e100e6ff,1,credit_card,1,746.37
ce84fd5c-6c2e-41bb-b175-af5e8b6733ed,1,credit_card,7,609.85
bb16ece2-5924-431f-8147-5fdc7e05d6d2,1,credit_card,9,211.85
3ed35a8a-e9e0-44c6-8eae-3bf34f27f432,1,boleto,1,433.54
d6e6d423-12ac-4c3e-b508-4d6b9c263f7d,1,credit_card,5,692.91
5264a13c-95ef-4a24-8b10-78edcfad13c6,1,voucher,1,231.73
ef51c8d0-a0f7-4b86-b17e-6a52f968b575,1,credit_card,6,1036.47
65152bc1-5355-4c13-a0ac-137f14e3b52d,1,credit_card,8,350.52
b72947ec-4b06-4b51-bebf-2a1d397439c0,1,credit_card,2,684.04
3d602c17-47b0-43ea-8a79-af1a6fcf04c6,1,credit_card,6,617.37
c59cf1e4-5f9b-45d9-bfa9-f348d85ed099,1,credit_card,6,460.65
3e62632d-b655-455f-8ff1-5d21340df97f,1,credit_card,2,567.83
d0f8be70-10b1-4f46-b314-ad22b3f53792,1,credit_card,9,708.05
230f2607-e9ed-49df-b450-cfc79b4f22a4,1,credit_card,9,248.71
ea09b49d-4e03-46c7-93f3-6705be7f713c,1,credit_card,6,584.76
90ef4c3e-5603-4e42-8850-ad4898c13648,1,credit_card,1,820.31
14d2382b-08db-4dbb-b318-3da8c17a039b,1,boleto,1,1303.02
cde53fbc-b84c-44a1-9d19-8ee4832a7259,1,credit_card,11,596.0
0ade172a-0b39-4500-868d-bf8b85779335,1,credit_card,9,153.17
b6aa0c85-0a72-44c7-a94f-4227d28c8787,1,credit_card,7,487.62
0ebac63e-bad9-4921-a1ec-9bd06ca49e94,1,credit_card,10,821.71
009f17bc-4be8-41be-8323-61decade40e2,1,credit_card,7,595.94
f9de2364-9ac4-4e53-9ce9-ef4a400b6b03,1,credit_card,10,64.63
80bc81fc-7b89-4cb8-bf65-b715c7dc923d,1,debit_card,1,318.73
56eeba6c-3c59-46c4-b69b-e5b7666a1d67,1,credit_card,6,642.62
002ca249-6fae-4879-b2cb-c1ac7920f4ef,1,credit_card,6,927.55
0351ece6-4181-4664-ab42-49bad0901d50,1,credit_card,9,309.29
af495b1d-12f3-4fa6-aebe-95a52c2aabc4,1,credit_card,11,408.69
926bd5fa-5fd5-4fde-89ee-073f3ef9046d,1,credit_card,6,507.11
fc8ccd20-fbc8-4fff-811d-102170d6758e,1,credit_card,7,474.17
8f4fa3b7-5684-4c69-8161-1944e1cce38a,1,debit_card,1,263.82
67e282eb-54ba-437c-b7f9-090256a21c57,1,credit_card,6,1024.51
94514d59-dcc5-4c77-b870-774dcb0dbc3b,1,credit_card,7,137.73
e4baca49-7ca9-4b4e-a2fc-1be1500a1c50,1,credit_card,9,695.51
9a0b854a-aba9-40cd-883c-fc2d5cc1cc7a,1,credit_card,8,1072.96
42aaaef6-fdb6-41e4-a673-302630e52920,1,credit_card,8,375.79
283a1319-dfed-42a7-a45c-ac4770d0a7e8,1,credit_card,10,420.92
580e1f4a-0ecd-4d9c-a51b-2f852d1f7f3e,1,boleto,1,263.47
1c4a43d3-482a-47a9-8c3c-f48d511a2af0,1,credit_card,3,281.63
afcac955-3211-4831-ba4c-8b3107d73801,1,debit_card,1,248.48
b2d7d24f-814b-49c0-a212-0277324d9e81,1,credit_card,7,789.06
7230750d-e0b2-4f2b-a027-912b183f2201,1,credit_card,3,136.84
58be90ef-17c5-4427-9831-e91f8e1679cd,1,boleto,1,562.69
6880d11f-99d7-4c62-b214-a48cfa525430,1,credit_card,3,795.37
21f97c72-79f3-4ab2-9b17-bb3b615f831a,1,credit_card,7,553.26
1608fe64-ed56-4965-b2e1-f97fd36e4f81,1,credit_card,2,831.17
2929bc70-7153-4d3d-9eb2-d50cabf2d2f7,1,credit_card,8,1156.55
1c2eda16-d9d0-4681-9f7f-09ccbb5ce5bc,1,credit_card,10,415.11
52268f0a-8829-400e-8ad5-0cf8f5967bcb,1,credit_card,10,904.14
215cc6dd-b0e3-48c8-99b2-950058f8efde,1,credit_card,8,973.94
999ce132-5ee6-4ea9-a450-d7d3394b4dcf,1,credit_card,8,68.76
e98eda00-291e-4a6e-972a-8ad7c319ed89,1,voucher,1,346.94
de80d3ec-1eef-4ea0-b1b9-f8467a685f24,1,credit_card,4,177.23
e20e47a1-b3db-4e4c-9e22-ee78aa9aba12,1,credit_card,5,411.27
8cc13b67-b912-43be-bc1e-393852255bb4,1,credit_card,8,623.85
b9423e41-5af7-49ff-ac42-8c23ef8675d8,1,boleto,1,537.83
053ef342-570b-46bc-8490-c874191d2819,1,credit_card,1,1305.19
72340db7-ab6e-402d-8aaa-96c525fc0ef5,1,credit_card,11,56.81
20c154e5-b568-49a9-a1ff-ebd0ea811a99,1,credit_card,10,299.9
2d48a7ca-5149-4a97-ac84-b3c0495a181c,1,credit_card,2,892.76
586cda92-53fd-42fa-8dca-d9d8a3b330ab,1,credit_card,11,241.57
d1bbd665-1c81-4420-90bc-c6c9a4dc0481,1,voucher,1,480.82
02544b20-2a26-44df-811e-b6caa005282f,1,boleto,1,137.77
fd3a1d30-1b08-4f62-89dc-48c16b2c00de,1,boleto,1,362.71
aaa94032-f98c-4ebf-ab40-0b5833a6a19d,1,credit_card,2,823.03
9a73d477-2033-419a-842b-c881238f9530,1,credit_card,1,404.45
965dc3b6-897e-4ec4-9b47-f75d55ae2536,1,boleto,1,625.48
3d26b8c4-307e-4320-ac0c-b398fbd8c191,1,credit_card,10,149.36
81360466-f72a-4b99-8724-d71b11a6798e,1,credit_card,11,114.66
ed28d332-0d80-401d-981a-6c23abc15b12,1,credit_card,11,1049.74
c31bdb15-266e-4e2a-8d2c-b24eca89b575,1,voucher,1,1000.48
d71207f9-9f55-48f2-8b39-1a1b4f55cacf,1,credit_card,8,1103.81
aa97f710-c4ca-45e1-98a9-449c49d4e7c1,1,voucher,1,561.03
043d7d34-080f-4b74-b96b-d4fc8da2ee96,1,credit_card,10,641.98
19c462d9-61ab-4260-8a70-5663aeaa4ed4,1,credit_card,1,130.78
d482fea3-0293-4a07-b157-0415c1c60652,1,credit_card,1,210.55
81a9a624-a520-46c0-be16-226f589ba69e,1,credit_card,8,1005.27
